geoName,interest,candidate,date_collect,dateid
Île-de-France,55,froussel,20211121_2000,20211121
Alsace,16,froussel,20211121_2100,20211121
Aquitaine,85,froussel,20211121_2100,20211121
Auvergne,57,froussel,20211121_2100,20211121
Basse-Normandie,26,froussel,20211121_2100,20211121
Bourgogne,24,froussel,20211121_2100,20211121
Bretagne,39,froussel,20211121_2100,20211121
Centre-Val de Loire,29,froussel,20211121_2100,20211121
Champagne-Ardenne,88,froussel,20211121_2100,20211121
Corse,0,froussel,20211121_2100,20211121
Franche-Comté,0,froussel,20211121_2100,20211121
Haute-Normandie,100,froussel,20211121_2100,20211121
Languedoc-Roussillon,0,froussel,20211121_2100,20211121
Limousin,58,froussel,20211121_2100,20211121
Lorraine,16,froussel,20211121_2100,20211121
Midi-Pyrénées,46,froussel,20211121_2100,20211121
Nord-Pas-de-Calais,48,froussel,20211121_2100,20211121
Pays de la Loire,18,froussel,20211121_2100,20211121
Picardie,39,froussel,20211121_2100,20211121
Poitou-Charentes,21,froussel,20211121_2100,20211121
Provence-Alpes-Côte d'Azur,18,froussel,20211121_2100,20211121
Rhône-Alpes,38,froussel,20211121_2100,20211121
Île-de-France,75,froussel,20211121_2100,20211121
Alsace,11,froussel,20211121_2200,20211121
Aquitaine,19,froussel,20211121_2200,20211121
Auvergne,0,froussel,20211121_2200,20211121
Basse-Normandie,0,froussel,20211121_2200,20211121
Bourgogne,20,froussel,20211121_2200,20211121
Bretagne,0,froussel,20211121_2200,20211121
Centre-Val de Loire,11,froussel,20211121_2200,20211121
Champagne-Ardenne,0,froussel,20211121_2200,20211121
Corse,100,froussel,20211121_2200,20211121
Franche-Comté,26,froussel,20211121_2200,20211121
Haute-Normandie,30,froussel,20211121_2200,20211121
Languedoc-Roussillon,19,froussel,20211121_2200,20211121
Limousin,0,froussel,20211121_2200,20211121
Lorraine,12,froussel,20211121_2200,20211121
Midi-Pyrénées,9,froussel,20211121_2200,20211121
Nord-Pas-de-Calais,30,froussel,20211121_2200,20211121
Pays de la Loire,21,froussel,20211121_2200,20211121
Picardie,30,froussel,20211121_2200,20211121
Poitou-Charentes,16,froussel,20211121_2200,20211121
Provence-Alpes-Côte d'Azur,4,froussel,20211121_2200,20211121
Rhône-Alpes,19,froussel,20211121_2200,20211121
Île-de-France,32,froussel,20211121_2200,20211121
Alsace,12,froussel,20211121_2300,20211121
Aquitaine,7,froussel,20211121_2300,20211121
Auvergne,29,froussel,20211121_2300,20211121
Basse-Normandie,24,froussel,20211121_2300,20211121
Bourgogne,0,froussel,20211121_2300,20211121
Bretagne,0,froussel,20211121_2300,20211121
Centre-Val de Loire,0,froussel,20211121_2300,20211121
Champagne-Ardenne,0,froussel,20211121_2300,20211121
Corse,0,froussel,20211121_2300,20211121
Franche-Comté,0,froussel,20211121_2300,20211121
Haute-Normandie,0,froussel,20211121_2300,20211121
Languedoc-Roussillon,30,froussel,20211121_2300,20211121
Limousin,100,froussel,20211121_2300,20211121
Lorraine,14,froussel,20211121_2300,20211121
Midi-Pyrénées,0,froussel,20211121_2300,20211121
Nord-Pas-de-Calais,20,froussel,20211121_2300,20211121
Pays de la Loire,8,froussel,20211121_2300,20211121
Picardie,0,froussel,20211121_2300,20211121
Poitou-Charentes,38,froussel,20211121_2300,20211121
Provence-Alpes-Côte d'Azur,5,froussel,20211121_2300,20211121
Rhône-Alpes,23,froussel,20211121_2300,20211121
Île-de-France,18,froussel,20211121_2300,20211121
Alsace,0,gkuzmanovic,20211121_0000,20211121
Aquitaine,0,gkuzmanovic,20211121_0000,20211121
Auvergne,0,gkuzmanovic,20211121_0000,20211121
Basse-Normandie,0,gkuzmanovic,20211121_0000,20211121
Bourgogne,0,gkuzmanovic,20211121_0000,20211121
Bretagne,0,gkuzmanovic,20211121_0000,20211121
Centre-Val de Loire,0,gkuzmanovic,20211121_0000,20211121
Champagne-Ardenne,0,gkuzmanovic,20211121_0000,20211121
Corse,0,gkuzmanovic,20211121_0000,20211121
Franche-Comté,0,gkuzmanovic,20211121_0000,20211121
Haute-Normandie,0,gkuzmanovic,20211121_0000,20211121
Languedoc-Roussillon,0,gkuzmanovic,20211121_0000,20211121
Limousin,0,gkuzmanovic,20211121_0000,20211121
Lorraine,0,gkuzmanovic,20211121_0000,20211121
Midi-Pyrénées,0,gkuzmanovic,20211121_0000,20211121
Nord-Pas-de-Calais,0,gkuzmanovic,20211121_0000,20211121
Pays de la Loire,0,gkuzmanovic,20211121_0000,20211121
Picardie,0,gkuzmanovic,20211121_0000,20211121
Poitou-Charentes,0,gkuzmanovic,20211121_0000,20211121
Provence-Alpes-Côte d'Azur,0,gkuzmanovic,20211121_0000,20211121
Rhône-Alpes,0,gkuzmanovic,20211121_0000,20211121
Île-de-France,0,gkuzmanovic,20211121_0000,20211121
Alsace,0,gkuzmanovic,20211121_0400,20211121
Aquitaine,0,gkuzmanovic,20211121_0400,20211121
Auvergne,0,gkuzmanovic,20211121_0400,20211121
Basse-Normandie,0,gkuzmanovic,20211121_0400,20211121
Bourgogne,0,gkuzmanovic,20211121_0400,20211121
Bretagne,0,gkuzmanovic,20211121_0400,20211121
Centre-Val de Loire,0,gkuzmanovic,20211121_0400,20211121
Champagne-Ardenne,0,gkuzmanovic,20211121_0400,20211121
Corse,0,gkuzmanovic,20211121_0400,20211121
Franche-Comté,0,gkuzmanovic,20211121_0400,20211121
Haute-Normandie,0,gkuzmanovic,20211121_0400,20211121
Languedoc-Roussillon,0,gkuzmanovic,20211121_0400,20211121
Limousin,0,gkuzmanovic,20211121_0400,20211121
Lorraine,0,gkuzmanovic,20211121_0400,20211121
Midi-Pyrénées,0,gkuzmanovic,20211121_0400,20211121
Nord-Pas-de-Calais,0,gkuzmanovic,20211121_0400,20211121
Pays de la Loire,0,gkuzmanovic,20211121_0400,20211121
Picardie,0,gkuzmanovic,20211121_0400,20211121
Poitou-Charentes,0,gkuzmanovic,20211121_0400,20211121
Provence-Alpes-Côte d'Azur,0,gkuzmanovic,20211121_0400,20211121
Rhône-Alpes,0,gkuzmanovic,20211121_0400,20211121
Île-de-France,0,gkuzmanovic,20211121_0400,20211121
Alsace,0,gkuzmanovic,20211121_0500,20211121
Aquitaine,0,gkuzmanovic,20211121_0500,20211121
Auvergne,0,gkuzmanovic,20211121_0500,20211121
Basse-Normandie,0,gkuzmanovic,20211121_0500,20211121
Bourgogne,0,gkuzmanovic,20211121_0500,20211121
Bretagne,0,gkuzmanovic,20211121_0500,20211121
Centre-Val de Loire,0,gkuzmanovic,20211121_0500,20211121
Champagne-Ardenne,0,gkuzmanovic,20211121_0500,20211121
Corse,0,gkuzmanovic,20211121_0500,20211121
Franche-Comté,0,gkuzmanovic,20211121_0500,20211121
Haute-Normandie,0,gkuzmanovic,20211121_0500,20211121
Languedoc-Roussillon,0,gkuzmanovic,20211121_0500,20211121
Limousin,0,gkuzmanovic,20211121_0500,20211121
Lorraine,0,gkuzmanovic,20211121_0500,20211121
Midi-Pyrénées,0,gkuzmanovic,20211121_0500,20211121
Nord-Pas-de-Calais,0,gkuzmanovic,20211121_0500,20211121
Pays de la Loire,0,gkuzmanovic,20211121_0500,20211121
Picardie,0,gkuzmanovic,20211121_0500,20211121
Poitou-Charentes,0,gkuzmanovic,20211121_0500,20211121
Provence-Alpes-Côte d'Azur,0,gkuzmanovic,20211121_0500,20211121
Rhône-Alpes,0,gkuzmanovic,20211121_0500,20211121
Île-de-France,0,gkuzmanovic,20211121_0500,20211121
Alsace,0,gkuzmanovic,20211121_0600,20211121
Aquitaine,0,gkuzmanovic,20211121_0600,20211121
Auvergne,0,gkuzmanovic,20211121_0600,20211121
Basse-Normandie,0,gkuzmanovic,20211121_0600,20211121
Bourgogne,0,gkuzmanovic,20211121_0600,20211121
Bretagne,0,gkuzmanovic,20211121_0600,20211121
Centre-Val de Loire,0,gkuzmanovic,20211121_0600,20211121
Champagne-Ardenne,0,gkuzmanovic,20211121_0600,20211121
Corse,0,gkuzmanovic,20211121_0600,20211121
Franche-Comté,0,gkuzmanovic,20211121_0600,20211121
Haute-Normandie,0,gkuzmanovic,20211121_0600,20211121
Languedoc-Roussillon,0,gkuzmanovic,20211121_0600,20211121
Limousin,0,gkuzmanovic,20211121_0600,20211121
Lorraine,0,gkuzmanovic,20211121_0600,20211121
Midi-Pyrénées,0,gkuzmanovic,20211121_0600,20211121
Nord-Pas-de-Calais,0,gkuzmanovic,20211121_0600,20211121
Pays de la Loire,0,gkuzmanovic,20211121_0600,20211121
Picardie,0,gkuzmanovic,20211121_0600,20211121
Poitou-Charentes,0,gkuzmanovic,20211121_0600,20211121
Provence-Alpes-Côte d'Azur,0,gkuzmanovic,20211121_0600,20211121
Rhône-Alpes,0,gkuzmanovic,20211121_0600,20211121
Île-de-France,0,gkuzmanovic,20211121_0600,20211121
Alsace,0,gkuzmanovic,20211121_0700,20211121
Aquitaine,0,gkuzmanovic,20211121_0700,20211121
Auvergne,0,gkuzmanovic,20211121_0700,20211121
Basse-Normandie,0,gkuzmanovic,20211121_0700,20211121
Bourgogne,0,gkuzmanovic,20211121_0700,20211121
Bretagne,0,gkuzmanovic,20211121_0700,20211121
Centre-Val de Loire,0,gkuzmanovic,20211121_0700,20211121
Champagne-Ardenne,0,gkuzmanovic,20211121_0700,20211121
Corse,0,gkuzmanovic,20211121_0700,20211121
Franche-Comté,0,gkuzmanovic,20211121_0700,20211121
Haute-Normandie,0,gkuzmanovic,20211121_0700,20211121
Languedoc-Roussillon,0,gkuzmanovic,20211121_0700,20211121
Limousin,0,gkuzmanovic,20211121_0700,20211121
Lorraine,0,gkuzmanovic,20211121_0700,20211121
Midi-Pyrénées,0,gkuzmanovic,20211121_0700,20211121
Nord-Pas-de-Calais,0,gkuzmanovic,20211121_0700,20211121
Pays de la Loire,0,gkuzmanovic,20211121_0700,20211121
Picardie,0,gkuzmanovic,20211121_0700,20211121
Poitou-Charentes,0,gkuzmanovic,20211121_0700,20211121
Provence-Alpes-Côte d'Azur,0,gkuzmanovic,20211121_0700,20211121
Rhône-Alpes,0,gkuzmanovic,20211121_0700,20211121
Île-de-France,0,gkuzmanovic,20211121_0700,20211121
Alsace,0,gkuzmanovic,20211121_0800,20211121
Aquitaine,0,gkuzmanovic,20211121_0800,20211121
Auvergne,0,gkuzmanovic,20211121_0800,20211121
Basse-Normandie,0,gkuzmanovic,20211121_0800,20211121
Bourgogne,0,gkuzmanovic,20211121_0800,20211121
Bretagne,0,gkuzmanovic,20211121_0800,20211121
Centre-Val de Loire,0,gkuzmanovic,20211121_0800,20211121
Champagne-Ardenne,0,gkuzmanovic,20211121_0800,20211121
Corse,0,gkuzmanovic,20211121_0800,20211121
Franche-Comté,0,gkuzmanovic,20211121_0800,20211121
Haute-Normandie,0,gkuzmanovic,20211121_0800,20211121
Languedoc-Roussillon,0,gkuzmanovic,20211121_0800,20211121
Limousin,0,gkuzmanovic,20211121_0800,20211121
Lorraine,0,gkuzmanovic,20211121_0800,20211121
